49.0,R64,P
47.0,R64,P
2.0,R32,P
50.0,R32,P
13.0,R32,P
62.0,R32,P
6.0,R32,P
95.0,R32,P
37.0,R32,P
326.0,R32,P
12.0,R32,P
60.0,R32,P
20.0,R32,P
32.0,R32,P
73.0,R32,P
39.0,R32,P
209.0,R32,P
376.0,R32,P
18.0,R16,P
10.0,R16,P
21.0,R16,P
43.0,R16,P
17.0,R16,P
36.0,R16,P
16.0,R16,P
23.0,R16,P
46.0,QF,P
27.0,QF,P
35.0,QF,P
4.0,QF,P
63.0,SF,P
8.0,SF,P
9.0,F,P
11.0,W,P
43.0,R64,P
134.0,R64,P
95.0,R64,P
14.0,R64,P
45.0,R64,P
163.0,R64,P
46.0,R64,P
66.0,R64,P
26.0,R64,P
204.0,R64,P
260.0,R64,P
97.0,R64,P
25.0,R64,P
205.0,R64,P
54.0,R64,P
57.0,R64,P
21.0,R64,P
434.0,R64,P
27.0,R64,P
184.0,R64,P
69.0,R64,P
23.0,R64,P
217.0,R64,P
58.0,R64,P
62.0,R32,P
18.0,R32,P
211.0,R32,P
80.0,R32,P
131.0,R32,P
49.0,R32,P
31.0,R32,P
6.0,R32,P
60.0,R32,P
11.0,R32,P
17.0,R32,P
172.0,R32,P
20.0,R32,P
29.0,R32,P
16.0,R32,P
160.0,R32,P
44.0,R16,P
75.0,R16,P
13.0,R16,P
32.0,R16,P
51.0,R16,P
24.0,R16,P
12.0,R16,P
37.0,R16,P
7.0,QF,P
10.0,QF,P
9.0,QF,P
8.0,QF,P
4.0,SF,P
3.0,SF,P
2.0,F,P
1.0,W,P
74.0,R32,P
216.0,R32,P
21.0,R32,P
136.0,R32,P
56.0,R32,P
121.0,R32,P
29.0,R32,P
41.0,R32,P
169.0,R32,P
68.0,R32,P
72.0,R32,P
77.0,R32,P
16.0,R16,P
92.0,R16,P
37.0,R16,P
17.0,R16,P
26.0,R16,P
34.0,R16,P
109.0,R16,P
25.0,R16,P
33.0,QF,P
254.0,QF,P
14.0,QF,P
11.0,QF,P
30.0,SF,P
23.0,SF,P
19.0,F,P
18.0,W,P
15.0,R32,P
16.0,R32,P
20.0,R32,P
48.0,R32,P
23.0,R32,P
19.0,R32,P
67.0,R32,P
29.0,R32,P
43.0,R32,P
18.0,R32,P
37.0,R32,P
22.0,R32,P
28.0,R16,P
30.0,R16,P
6.0,R16,P
25.0,R16,P
13.0,R16,P
101.0,R16,P
44.0,R16,P
1.0,R16,P
12.0,QF,P
9.0,QF,P
4.0,QF,P
11.0,QF,P
17.0,SF,P
10.0,SF,P
7.0,F,P
8.0,W,P
97.0,R64,P
49.0,R64,P
62.0,R64,P
103.0,R64,P
84.0,R64,P
52.0,R64,P
111.0,R64,P
120.0,R64,P
31.0,R64,P
55.0,R64,P
101.0,R64,P
67.0,R64,P
76.0,R64,P
69.0,R64,P
86.0,R64,P
108.0,R64,P
145.0,R64,P
75.0,R64,P
119.0,R64,P
66.0,R64,P
92.0,R64,P
37.0,R64,P
nan,R64,P
47.0,R64,P
85.0,R32,P
41.0,R32,P
59.0,R32,P
100.0,R32,P
16.0,R32,P
187.0,R32,P
