158.0,R128,G
137.0,R128,G
40.0,R128,G
145.0,R128,G
90.0,R128,G
113.0,R128,G
115.0,R128,G
167.0,R128,G
106.0,R128,G
100.0,R64,G
87.0,R64,G
22.0,R64,G
86.0,R64,G
117.0,R64,G
26.0,R64,G
44.0,R64,G
7.0,R64,G
98.0,R64,G
33.0,R64,G
118.0,R64,G
77.0,R64,G
62.0,R64,G
75.0,R64,G
54.0,R64,G
32.0,R64,G
74.0,R64,G
69.0,R64,G
76.0,R64,G
9.0,R64,G
70.0,R64,G
23.0,R64,G
30.0,R64,G
3.0,R64,G
55.0,R64,G
59.0,R64,G
96.0,R64,G
12.0,R64,G
14.0,R64,G
39.0,R64,G
41.0,R64,G
2.0,R64,G
84.0,R32,G
13.0,R32,G
71.0,R32,G
126.0,R32,G
52.0,R32,G
141.0,R32,G
19.0,R32,G
43.0,R32,G
152.0,R32,G
196.0,R32,G
93.0,R32,G
131.0,R32,G
27.0,R32,G
66.0,R32,G
97.0,R32,G
31.0,R32,G
1.0,R16,G
38.0,R16,G
72.0,R16,G
11.0,R16,G
65.0,R16,G
104.0,R16,G
18.0,R16,G
166.0,R16,G
46.0,QF,G
6.0,QF,G
17.0,QF,G
8.0,QF,G
4.0,SF,G
20.0,SF,G
24.0,F,G
15.0,W,G
54.0,R128,G
42.0,R128,G
84.0,R128,G
31.0,R128,G
87.0,R128,G
97.0,R128,G
74.0,R128,G
110.0,R128,G
14.0,R128,G
67.0,R128,G
158.0,R128,G
70.0,R128,G
130.0,R128,G
49.0,R128,G
72.0,R128,G
82.0,R128,G
69.0,R128,G
68.0,R128,G
102.0,R128,G
94.0,R128,G
89.0,R128,G
123.0,R128,G
62.0,R128,G
126.0,R128,G
39.0,R128,G
44.0,R128,G
73.0,R128,G
95.0,R128,G
52.0,R128,G
132.0,R128,G
146.0,R128,G
88.0,R128,G
133.0,R128,G
165.0,R128,G
86.0,R128,G
30.0,R128,G
50.0,R128,G
149.0,R128,G
61.0,R128,G
107.0,R128,G
57.0,R128,G
124.0,R128,G
98.0,R128,G
76.0,R128,G
96.0,R128,G
64.0,R128,G
203.0,R128,G
151.0,R128,G
92.0,R128,G
46.0,R128,G
66.0,R128,G
80.0,R128,G
23.0,R128,G
118.0,R128,G
