Burnie $60K,396.0,R32,60
Burnie $60K,287.0,R32,60
Burnie $60K,578.0,R32,60
Burnie $60K,386.0,R32,60
Burnie $60K,221.0,R32,60
Burnie $60K,393.0,R32,60
Burnie $60K,325.0,R32,60
Burnie $60K,332.0,R32,60
Burnie $60K,196.0,R32,60
Burnie $60K,207.0,R32,60
Burnie $60K,271.0,R32,60
Burnie $60K,150.0,R32,60
Burnie $60K,190.0,R32,60
Burnie $60K,237.0,R32,60
Burnie $60K,289.0,R32,60
Burnie $60K,128.0,R32,60
Burnie $60K,274.0,R16,60
Burnie $60K,270.0,R16,60
Burnie $60K,309.0,R16,60
Burnie $60K,353.0,R16,60
Burnie $60K,217.0,R16,60
Burnie $60K,320.0,R16,60
Burnie $60K,415.0,R16,60
Burnie $60K,253.0,R16,60
Burnie $60K,176.0,QF,60
Burnie $60K,192.0,QF,60
Burnie $60K,223.0,QF,60
Burnie $60K,577.0,QF,60
Burnie $60K,151.0,SF,60
Burnie $60K,303.0,SF,60
Burnie $60K,109.0,F,60
Burnie $60K,243.0,W,60
Canberra $60K,432.0,R32,60
Canberra $60K,558.0,R32,60
Canberra $60K,902.0,R32,60
Canberra $60K,437.0,R32,60
Canberra $60K,510.0,R32,60
Canberra $60K,841.0,R32,60
Canberra $60K,1039.0,R32,60
Canberra $60K,564.0,R32,60
Canberra $60K,346.0,R32,60
Canberra $60K,519.0,R32,60
Canberra $60K,349.0,R32,60
Canberra $60K,170.0,R32,60
Canberra $60K,236.0,R32,60
Canberra $60K,502.0,R32,60
Canberra $60K,371.0,R32,60
Canberra $60K,262.0,R32,60
Canberra $60K,120.0,R16,60
Canberra $60K,228.0,R16,60
Canberra $60K,578.0,R16,60
Canberra $60K,499.0,R16,60
Canberra $60K,180.0,R16,60
Canberra $60K,323.0,R16,60
Canberra $60K,193.0,R16,60
Canberra $60K,527.0,R16,60
Canberra $60K,795.0,QF,60
Canberra $60K,159.0,QF,60
Canberra $60K,235.0,QF,60
Canberra $60K,288.0,QF,60
Canberra $60K,178.0,SF,60
Canberra $60K,144.0,SF,60
Canberra $60K,219.0,F,60
Canberra $60K,171.0,W,60
Darwin $60K,370.0,R32,60
Darwin $60K,255.0,R32,60
Darwin $60K,290.0,R32,60
Darwin $60K,383.0,R32,60
Darwin $60K,499.0,R32,60
Darwin $60K,268.0,R32,60
Darwin $60K,304.0,R32,60
Darwin $60K,223.0,R32,60
Darwin $60K,245.0,R32,60
Darwin $60K,327.0,R32,60
Darwin $60K,372.0,R32,60
Darwin $60K,189.0,R32,60
Darwin $60K,205.0,R32,60
Darwin $60K,277.0,R32,60
Darwin $60K,375.0,R32,60
Darwin $60K,166.0,R32,60
Darwin $60K,314.0,R16,60
Darwin $60K,243.0,R16,60
Darwin $60K,292.0,R16,60
Darwin $60K,465.0,R16,60
Darwin $60K,302.0,R16,60
Darwin $60K,271.0,R16,60
Darwin $60K,288.0,R16,60
Darwin $60K,283.0,R16,60
Darwin $60K,157.0,QF,60
Darwin $60K,385.0,QF,60
Darwin $60K,438.0,QF,60
Darwin $60K,325.0,QF,60
Darwin $60K,450.0,SF,60
Darwin $60K,351.0,SF,60
Darwin $60K,265.0,F,60
Darwin $60K,307.0,W,60
Bendigo $60K,161.0,R32,60
Bendigo $60K,439.0,R32,60
Bendigo $60K,352.0,R32,60
Bendigo $60K,268.0,R32,60
Bendigo $60K,396.0,R32,60
Bendigo $60K,360.0,R32,60
Bendigo $60K,378.0,R32,60
Bendigo $60K,295.0,R32,60
Bendigo $60K,199.0,R32,60
Bendigo $60K,358.0,R32,60
Bendigo $60K,369.0,R32,60
Bendigo $60K,319.0,R32,60
Bendigo $60K,638.0,R32,60
Bendigo $60K,384.0,R32,60
Bendigo $60K,515.0,R32,60
Bendigo $60K,293.0,R32,60
Bendigo $60K,255.0,R16,60
Bendigo $60K,nan,R16,60
Bendigo $60K,324.0,R16,60
Bendigo $60K,228.0,R16,60
Bendigo $60K,454.0,R16,60
Bendigo $60K,259.0,R16,60
Bendigo $60K,290.0,R16,60
Bendigo $60K,330.0,R16,60
Bendigo $60K,313.0,QF,60
Bendigo $60K,219.0,QF,60
Bendigo $60K,254.0,QF,60
Bendigo $60K,192.0,QF,60
Bendigo $60K,240.0,SF,60
Bendigo $60K,172.0,SF,60
Bendigo $60K,214.0,F,60
Bendigo $60K,185.0,W,60
Canberra $60K,356.0,R32,60
Canberra $60K,984.0,R32,60
Canberra $60K,367.0,R32,60
Canberra $60K,233.0,R32,60
Canberra $60K,296.0,R32,60
Canberra $60K,357.0,R32,60
Canberra $60K,290.0,R32,60
Canberra $60K,289.0,R32,60
Canberra $60K,208.0,R32,60
Canberra $60K,395.0,R32,60
Canberra $60K,420.0,R32,60
Canberra $60K,319.0,R32,60
Canberra $60K,199.0,R32,60
Canberra $60K,259.0,R32,60
Canberra $60K,243.0,R32,60
Canberra $60K,164.0,R32,60
Canberra $60K,166.0,R16,60
Canberra $60K,525.0,R16,60
Canberra $60K,399.0,R16,60
Canberra $60K,178.0,R16,60
Canberra $60K,277.0,R16,60
Canberra $60K,156.0,R16,60
Canberra $60K,286.0,R16,60
Canberra $60K,222.0,R16,60
Canberra $60K,293.0,QF,60
Canberra $60K,348.0,QF,60
Canberra $60K,320.0,QF,60
Canberra $60K,353.0,QF,60
Canberra $60K,244.0,SF,60
Canberra $60K,338.0,SF,60
Canberra $60K,184.0,F,60
Canberra $60K,269.0,W,60
Toronto $60K,518.0,R32,60
Toronto $60K,662.0,R32,60
Toronto $60K,nan,R32,60
Toronto $60K,428.0,R32,60
Toronto $60K,335.0,R32,60
Toronto $60K,409.0,R32,60
Toronto $60K,nan,R32,60
Toronto $60K,339.0,R32,60
Toronto $60K,325.0,R32,60
Toronto $60K,589.0,R32,60
Toronto $60K,677.0,R32,60
Toronto $60K,158.0,R32,60
Toronto $60K,306.0,R32,60
Toronto $60K,665.0,R32,60
Toronto $60K,370.0,R32,60
Toronto $60K,1046.0,R32,60
Toronto $60K,271.0,R16,60
Toronto $60K,698.0,R16,60
Toronto $60K,200.0,R16,60
Toronto $60K,483.0,R16,60
Toronto $60K,217.0,R16,60
Toronto $60K,354.0,R16,60
Toronto $60K,204.0,R16,60
Toronto $60K,149.0,R16,60
Toronto $60K,276.0,QF,60
Toronto $60K,248.0,QF,60
Toronto $60K,297.0,QF,60
Toronto $60K,523.0,QF,60
Toronto $60K,236.0,SF,60
Toronto $60K,185.0,SF,60
Toronto $60K,104.0,F,60
Toronto $60K,316.0,W,60
Granby $60K,326.0,R32,60
Granby $60K,453.0,R32,60
Granby $60K,297.0,R32,60
Granby $60K,289.0,R32,60
Granby $60K,575.0,R32,60
Granby $60K,525.0,R32,60
Granby $60K,1053.0,R32,60
Granby $60K,nan,R32,60
Granby $60K,nan,R32,60
Granby $60K,363.0,R32,60
Granby $60K,459.0,R32,60
Granby $60K,283.0,R32,60
Granby $60K,486.0,R32,60
Granby $60K,380.0,R32,60
Granby $60K,344.0,R32,60
Granby $60K,285.0,R32,60
Granby $60K,310.0,R16,60
Granby $60K,258.0,R16,60
Granby $60K,194.0,R16,60
Granby $60K,393.0,R16,60
Granby $60K,334.0,R16,60
Granby $60K,820.0,R16,60
Granby $60K,325.0,R16,60
Granby $60K,161.0,R16,60
Granby $60K,329.0,QF,60
Granby $60K,294.0,QF,60
Granby $60K,257.0,QF,60
Granby $60K,646.0,QF,60
Granby $60K,275.0,SF,60
Granby $60K,185.0,SF,60
Granby $60K,144.0,F,60
Granby $60K,196.0,W,60
Saguenay $60K,279.0,R32,60
Saguenay $60K,480.0,R32,60
Saguenay $60K,411.0,R32,60
Saguenay $60K,245.0,R32,60
Saguenay $60K,204.0,R32,60
Saguenay $60K,362.0,R32,60
Saguenay $60K,356.0,R32,60
Saguenay $60K,448.0,R32,60
Saguenay $60K,821.0,R32,60
Saguenay $60K,599.0,R32,60
Saguenay $60K,795.0,R32,60
Saguenay $60K,334.0,R32,60
Saguenay $60K,200.0,R32,60
Saguenay $60K,271.0,R32,60
Saguenay $60K,310.0,R32,60
Saguenay $60K,422.0,R32,60
Saguenay $60K,1163.0,R16,60
Saguenay $60K,690.0,R16,60
Saguenay $60K,312.0,R16,60
Saguenay $60K,318.0,R16,60
Saguenay $60K,624.0,R16,60
Saguenay $60K,416.0,R16,60
Saguenay $60K,nan,R16,60
Saguenay $60K,339.0,R16,60
Saguenay $60K,106.0,QF,60
Saguenay $60K,221.0,QF,60
Saguenay $60K,159.0,QF,60
Saguenay $60K,134.0,QF,60
Saguenay $60K,740.0,SF,60
Saguenay $60K,243.0,SF,60
Saguenay $60K,399.0,F,60
Saguenay $60K,273.0,W,60
Colina $60K,556.0,R32,60
Colina $60K,893.0,R32,60
Colina $60K,379.0,R32,60
Colina $60K,593.0,R32,60
Colina $60K,388.0,R32,60
Colina $60K,448.0,R32,60
Colina $60K,nan,R32,60
Colina $60K,727.0,R32,60
Colina $60K,344.0,R32,60
Colina $60K,nan,R32,60
Colina $60K,404.0,R32,60
Colina $60K,365.0,R32,60
Colina $60K,359.0,R32,60
Colina $60K,679.0,R32,60
Colina $60K,398.0,R32,60
Colina $60K,769.0,R32,60
Colina $60K,nan,R16,60
Colina $60K,321.0,R16,60
Colina $60K,477.0,R16,60
Colina $60K,585.0,R16,60
Colina $60K,683.0,R16,60
Colina $60K,295.0,R16,60
Colina $60K,399.0,R16,60
Colina $60K,445.0,R16,60
Colina $60K,257.0,QF,60
Colina $60K,294.0,QF,60
Colina $60K,443.0,QF,60
Colina $60K,479.0,QF,60
Colina $60K,540.0,SF,60
Colina $60K,753.0,SF,60
Colina $60K,264.0,F,60
Colina $60K,271.0,W,60
Zhuhai $60K,87.0,R32,60
Zhuhai $60K,688.0,R32,60
Zhuhai $60K,538.0,R32,60
Zhuhai $60K,706.0,R32,60
Zhuhai $60K,98.0,R32,60
Zhuhai $60K,170.0,R32,60
Zhuhai $60K,564.0,R32,60
